race_url,driver,fastest_lap
https://www.formula1.com/en/results/1981/races/428/spain/race-result,Alan  Jones,1
https://www.formula1.com/en/results/1981/races/429/france/race-result,Alain Prost,1
https://www.formula1.com/en/results/1981/races/430/great-britain/race-result,Rene Arnoux,1
https://www.formula1.com/en/results/1981/races/431/germany/race-result,Alan  Jones,1
https://www.formula1.com/en/results/1981/races/432/austria/race-result,Jacques Laffite,1
https://www.formula1.com/en/results/1981/races/433/netherlands/race-result,Alan  Jones,1
https://www.formula1.com/en/results/1981/races/434/italy/race-result,Carlos Reutemann,1
https://www.formula1.com/en/results/1981/races/435/canada/race-result,John Watson,1
https://www.formula1.com/en/results/1981/races/436/caesars-palace/race-result,Didier Pironi,1
https://www.formula1.com/en/results/1982/races/437/south-africa/race-result,Alain Prost,1
https://www.formula1.com/en/results/1982/races/438/brazil/race-result,Alain Prost,1
https://www.formula1.com/en/results/1982/races/439/usa-west/race-result,Niki Lauda,1
https://www.formula1.com/en/results/1982/races/440/san-marino/race-result,Didier Pironi,1
https://www.formula1.com/en/results/1982/races/441/belgium/race-result,John Watson,1
https://www.formula1.com/en/results/1982/races/442/monaco/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1982/races/443/detroit/race-result,Alain Prost,1
https://www.formula1.com/en/results/1982/races/444/canada/race-result,Didier Pironi,1
https://www.formula1.com/en/results/1982/races/445/netherlands/race-result,Derek Warwick,1
https://www.formula1.com/en/results/1982/races/446/great-britain/race-result,Brian Henton,1
https://www.formula1.com/en/results/1982/races/447/france/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1982/races/448/germany/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1982/races/449/austria/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1982/races/450/switzerland/race-result,Alain Prost,1
https://www.formula1.com/en/results/1982/races/451/italy/race-result,Rene Arnoux,1
https://www.formula1.com/en/results/1982/races/452/caesars-palace/race-result,Michele Alboreto,1
https://www.formula1.com/en/results/1983/races/9/brazil/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1983/races/453/usa-west/race-result,Niki Lauda,1
https://www.formula1.com/en/results/1983/races/454/france/race-result,Alain Prost,1
https://www.formula1.com/en/results/1983/races/455/san-marino/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1983/races/456/monaco/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1983/races/457/belgium/race-result,Andrea de Cesaris,1
https://www.formula1.com/en/results/1983/races/8/detroit/race-result,John Watson,1
https://www.formula1.com/en/results/1983/races/458/canada/race-result,Patrick Tambay,1
https://www.formula1.com/en/results/1983/races/459/great-britain/race-result,Alain Prost,1
https://www.formula1.com/en/results/1983/races/460/germany/race-result,Rene Arnoux,1
https://www.formula1.com/en/results/1983/races/461/austria/race-result,Alain Prost,1
https://www.formula1.com/en/results/1983/races/462/netherlands/race-result,Rene Arnoux,1
https://www.formula1.com/en/results/1983/races/463/italy/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1983/races/464/europe/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1983/races/465/south-africa/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1984/races/466/brazil/race-result,Alain Prost,1
https://www.formula1.com/en/results/1984/races/467/south-africa/race-result,Patrick Tambay,1
https://www.formula1.com/en/results/1984/races/468/belgium/race-result,Rene Arnoux,1
https://www.formula1.com/en/results/1984/races/469/san-marino/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1984/races/470/france/race-result,Alain Prost,1
https://www.formula1.com/en/results/1984/races/471/monaco/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1984/races/472/canada/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1984/races/473/detroit/race-result,Derek Warwick,1
https://www.formula1.com/en/results/1984/races/474/dallas/race-result,Niki Lauda,1
https://www.formula1.com/en/results/1984/races/475/great-britain/race-result,Niki Lauda,1
https://www.formula1.com/en/results/1984/races/476/germany/race-result,Alain Prost,1
https://www.formula1.com/en/results/1984/races/477/austria/race-result,Niki Lauda,1
https://www.formula1.com/en/results/1984/races/478/netherlands/race-result,Rene Arnoux,1
https://www.formula1.com/en/results/1984/races/479/italy/race-result,Niki Lauda,1
https://www.formula1.com/en/results/1984/races/480/europe/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1984/races/481/portugal/race-result,Niki Lauda,1
https://www.formula1.com/en/results/1985/races/482/brazil/race-result,Alain Prost,1
https://www.formula1.com/en/results/1985/races/483/portugal/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1985/races/484/san-marino/race-result,Michele Alboreto,1
https://www.formula1.com/en/results/1985/races/485/monaco/race-result,Michele Alboreto,1
https://www.formula1.com/en/results/1985/races/486/canada/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1985/races/487/detroit/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1985/races/488/france/race-result,Keke Rosberg,1
https://www.formula1.com/en/results/1985/races/489/great-britain/race-result,Alain Prost,1
https://www.formula1.com/en/results/1985/races/490/germany/race-result,Niki Lauda,1
https://www.formula1.com/en/results/1985/races/491/austria/race-result,Alain Prost,1
https://www.formula1.com/en/results/1985/races/492/netherlands/race-result,Alain Prost,1
https://www.formula1.com/en/results/1985/races/493/italy/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1985/races/494/belgium/race-result,Alain Prost,1
https://www.formula1.com/en/results/1985/races/495/europe/race-result,Jacques Laffite,1
https://www.formula1.com/en/results/1985/races/496/south-africa/race-result,Keke Rosberg,1
https://www.formula1.com/en/results/1985/races/497/australia/race-result,Keke Rosberg,1
https://www.formula1.com/en/results/1986/races/498/brazil/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1986/races/499/spain/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1986/races/500/san-marino/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1986/races/501/monaco/race-result,Alain Prost,1
https://www.formula1.com/en/results/1986/races/502/belgium/race-result,Alain Prost,1
https://www.formula1.com/en/results/1986/races/503/canada/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1986/races/504/detroit/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1986/races/505/france/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1986/races/506/great-britain/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1986/races/507/germany/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1986/races/508/hungary/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1986/races/509/austria/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1986/races/510/italy/race-result,Teo Fabi,1
https://www.formula1.com/en/results/1986/races/511/portugal/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1986/races/512/mexico/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1986/races/513/australia/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1987/races/5/brazil/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1987/races/6/san-marino/race-result,Teo Fabi,1
https://www.formula1.com/en/results/1987/races/7/belgium/race-result,Alain Prost,1
https://www.formula1.com/en/results/1987/races/514/monaco/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1987/races/515/detroit/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1987/races/516/france/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1987/races/517/great-britain/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1987/races/518/germany/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1987/races/519/hungary/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1987/races/520/austria/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1987/races/521/italy/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1987/races/522/portugal/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1987/races/523/spain/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1987/races/524/mexico/race-result,Nelson Piquet,1
https://www.formula1.com/en/results/1987/races/525/japan/race-result,Alain Prost,1
https://www.formula1.com/en/results/1987/races/526/australia/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1988/races/527/brazil/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1988/races/528/san-marino/race-result,Alain Prost,1
https://www.formula1.com/en/results/1988/races/529/monaco/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1988/races/530/mexico/race-result,Alain Prost,1
https://www.formula1.com/en/results/1988/races/531/canada/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1988/races/532/detroit/race-result,Alain Prost,1
https://www.formula1.com/en/results/1988/races/533/france/race-result,Alain Prost,1
https://www.formula1.com/en/results/1988/races/534/great-britain/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1988/races/535/germany/race-result,Alessandro Nannini,1
https://www.formula1.com/en/results/1988/races/536/hungary/race-result,Alain Prost,1
https://www.formula1.com/en/results/1988/races/537/belgium/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1988/races/538/italy/race-result,Michele Alboreto,1
https://www.formula1.com/en/results/1988/races/539/portugal/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1988/races/540/spain/race-result,Alain Prost,1
https://www.formula1.com/en/results/1988/races/541/japan/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1988/races/542/australia/race-result,Alain Prost,1
https://www.formula1.com/en/results/1989/races/543/brazil/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1989/races/544/san-marino/race-result,Alain Prost,1
https://www.formula1.com/en/results/1989/races/545/monaco/race-result,Alain Prost,1
https://www.formula1.com/en/results/1989/races/546/mexico/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1989/races/547/united-states/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1989/races/548/canada/race-result,Jonathan  Palmer,1
https://www.formula1.com/en/results/1989/races/549/france/race-result,Mauricio Gugelmin,1
https://www.formula1.com/en/results/1989/races/550/great-britain/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1989/races/551/germany/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1989/races/552/hungary/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1989/races/553/belgium/race-result,Alain Prost,1
https://www.formula1.com/en/results/1989/races/554/italy/race-result,Alain Prost,1
https://www.formula1.com/en/results/1989/races/555/portugal/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1989/races/556/spain/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1989/races/557/japan/race-result,Alain Prost,1
https://www.formula1.com/en/results/1989/races/558/australia/race-result,Satoru Nakajima,1
https://www.formula1.com/en/results/1990/races/64/united-states/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1990/races/65/brazil/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1990/races/66/san-marino/race-result,Alessandro Nannini,1
https://www.formula1.com/en/results/1990/races/67/monaco/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1990/races/68/canada/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1990/races/69/mexico/race-result,Alain Prost,1
https://www.formula1.com/en/results/1990/races/70/france/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1990/races/71/great-britain/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1990/races/72/germany/race-result,Thierry Boutsen,1
https://www.formula1.com/en/results/1990/races/73/hungary/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1990/races/74/belgium/race-result,Alain Prost,1
https://www.formula1.com/en/results/1990/races/75/italy/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1990/races/76/portugal/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1990/races/77/spain/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1990/races/78/japan/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1990/races/79/australia/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1991/races/559/united-states/race-result,Jean Alesi,1
https://www.formula1.com/en/results/1991/races/560/brazil/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1991/races/561/san-marino/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1991/races/562/monaco/race-result,Alain Prost,1
https://www.formula1.com/en/results/1991/races/563/canada/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1991/races/564/mexico/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1991/races/565/france/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1991/races/566/great-britain/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1991/races/567/germany/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1991/races/568/hungary/race-result,Bertrand Gachot,1
https://www.formula1.com/en/results/1991/races/569/belgium/race-result,Roberto Moreno,1
https://www.formula1.com/en/results/1991/races/570/italy/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1991/races/571/portugal/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1991/races/572/spain/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1991/races/573/japan/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1991/races/574/australia/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1992/races/2/south-africa/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1992/races/575/mexico/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1992/races/576/brazil/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1992/races/577/spain/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1992/races/578/san-marino/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1992/races/579/monaco/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1992/races/580/canada/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1992/races/581/france/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1992/races/582/great-britain/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1992/races/583/germany/race-result,Riccardo Patrese,1
https://www.formula1.com/en/results/1992/races/584/hungary/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1992/races/585/belgium/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1992/races/586/italy/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1992/races/587/portugal/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1992/races/588/japan/race-result,Nigel Mansell,1
https://www.formula1.com/en/results/1992/races/589/australia/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1993/races/590/south-africa/race-result,Alain Prost,1
https://www.formula1.com/en/results/1993/races/591/brazil/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1993/races/592/europe/race-result,Ayrton Senna,1
https://www.formula1.com/en/results/1993/races/593/san-marino/race-result,Alain Prost,1
https://www.formula1.com/en/results/1993/races/594/spain/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1993/races/595/monaco/race-result,Alain Prost,1
https://www.formula1.com/en/results/1993/races/596/canada/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1993/races/597/france/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1993/races/3/great-britain/race-result,Damon Hill,1
https://www.formula1.com/en/results/1993/races/598/germany/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1993/races/599/hungary/race-result,Alain Prost,1
https://www.formula1.com/en/results/1993/races/600/belgium/race-result,Alain Prost,1
https://www.formula1.com/en/results/1993/races/601/italy/race-result,Damon Hill,1
https://www.formula1.com/en/results/1993/races/602/portugal/race-result,Damon Hill,1
https://www.formula1.com/en/results/1993/races/603/japan/race-result,Alain Prost,1
https://www.formula1.com/en/results/1993/races/604/australia/race-result,Damon Hill,1
https://www.formula1.com/en/results/1994/races/605/brazil/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1994/races/606/pacific/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1994/races/607/san-marino/race-result,Damon Hill,1
https://www.formula1.com/en/results/1994/races/608/monaco/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1994/races/609/spain/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1994/races/610/canada/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1994/races/611/france/race-result,Damon Hill,1
https://www.formula1.com/en/results/1994/races/612/great-britain/race-result,Damon Hill,1
https://www.formula1.com/en/results/1994/races/613/germany/race-result,David Coulthard,1
https://www.formula1.com/en/results/1994/races/614/hungary/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1994/races/615/belgium/race-result,Damon Hill,1
https://www.formula1.com/en/results/1994/races/616/italy/race-result,Damon Hill,1
https://www.formula1.com/en/results/1994/races/617/portugal/race-result,David Coulthard,1
https://www.formula1.com/en/results/1994/races/618/europe/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1994/races/619/japan/race-result,Damon Hill,1
https://www.formula1.com/en/results/1994/races/620/australia/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1995/races/621/brazil/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1995/races/622/argentina/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1995/races/623/san-marino/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1995/races/624/spain/race-result,Damon Hill,1
https://www.formula1.com/en/results/1995/races/625/monaco/race-result,Jean Alesi,1
https://www.formula1.com/en/results/1995/races/626/canada/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1995/races/627/france/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1995/races/628/great-britain/race-result,Damon Hill,1
https://www.formula1.com/en/results/1995/races/629/germany/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1995/races/630/hungary/race-result,Damon Hill,1
https://www.formula1.com/en/results/1995/races/631/belgium/race-result,David Coulthard,1
https://www.formula1.com/en/results/1995/races/632/italy/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1995/races/633/portugal/race-result,David Coulthard,1
https://www.formula1.com/en/results/1995/races/634/europe/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1995/races/635/pacific/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1995/races/636/japan/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1995/races/637/australia/race-result,Damon Hill,1
https://www.formula1.com/en/results/1996/races/638/australia/race-result,Jacques Villeneuve,1
https://www.formula1.com/en/results/1996/races/639/brazil/race-result,Damon Hill,1
https://www.formula1.com/en/results/1996/races/640/argentina/race-result,Jean Alesi,1
https://www.formula1.com/en/results/1996/races/641/europe/race-result,Damon Hill,1
https://www.formula1.com/en/results/1996/races/642/san-marino/race-result,Damon Hill,1
https://www.formula1.com/en/results/1996/races/643/monaco/race-result,Jean Alesi,1
https://www.formula1.com/en/results/1996/races/644/spain/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1996/races/645/canada/race-result,Jacques Villeneuve,1
https://www.formula1.com/en/results/1996/races/646/france/race-result,Jacques Villeneuve,1
https://www.formula1.com/en/results/1996/races/647/great-britain/race-result,Jacques Villeneuve,1
https://www.formula1.com/en/results/1996/races/648/germany/race-result,Damon Hill,1
https://www.formula1.com/en/results/1996/races/649/hungary/race-result,Damon Hill,1
https://www.formula1.com/en/results/1996/races/650/belgium/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1996/races/651/italy/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1996/races/652/portugal/race-result,Jacques Villeneuve,1
https://www.formula1.com/en/results/1996/races/653/japan/race-result,Jacques Villeneuve,1
https://www.formula1.com/en/results/1997/races/654/australia/race-result,Heinz-Harald Frentzen,1
https://www.formula1.com/en/results/1997/races/655/brazil/race-result,Jacques Villeneuve,1
https://www.formula1.com/en/results/1997/races/656/argentina/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1997/races/657/san-marino/race-result,Heinz-Harald Frentzen,1
https://www.formula1.com/en/results/1997/races/658/monaco/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1997/races/659/spain/race-result,Giancarlo Fisichella,1
https://www.formula1.com/en/results/1997/races/660/canada/race-result,David Coulthard,1
https://www.formula1.com/en/results/1997/races/661/france/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1997/races/662/great-britain/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1997/races/663/germany/race-result,Gerhard Berger,1
https://www.formula1.com/en/results/1997/races/664/hungary/race-result,Heinz-Harald Frentzen,1
https://www.formula1.com/en/results/1997/races/665/belgium/race-result,Jacques Villeneuve,1
https://www.formula1.com/en/results/1997/races/666/italy/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1997/races/667/austria/race-result,Jacques Villeneuve,1
https://www.formula1.com/en/results/1997/races/668/luxembourg/race-result,Heinz-Harald Frentzen,1
https://www.formula1.com/en/results/1997/races/669/japan/race-result,Heinz-Harald Frentzen,1
https://www.formula1.com/en/results/1997/races/670/europe/race-result,Heinz-Harald Frentzen,1
https://www.formula1.com/en/results/1998/races/671/australia/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1998/races/672/brazil/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1998/races/673/argentina/race-result,Alexander Wurz,1
https://www.formula1.com/en/results/1998/races/674/san-marino/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1998/races/675/spain/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1998/races/676/monaco/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1998/races/677/canada/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1998/races/678/france/race-result,David Coulthard,1
https://www.formula1.com/en/results/1998/races/679/great-britain/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1998/races/680/austria/race-result,David Coulthard,1
https://www.formula1.com/en/results/1998/races/681/germany/race-result,David Coulthard,1
https://www.formula1.com/en/results/1998/races/682/hungary/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1998/races/683/belgium/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1998/races/684/italy/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1998/races/685/luxembourg/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1998/races/686/japan/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1999/races/687/australia/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1999/races/688/brazil/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1999/races/689/san-marino/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1999/races/690/monaco/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1999/races/691/spain/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1999/races/692/canada/race-result,Eddie Irvine,1
https://www.formula1.com/en/results/1999/races/693/france/race-result,David Coulthard,1
https://www.formula1.com/en/results/1999/races/694/great-britain/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1999/races/695/austria/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1999/races/696/germany/race-result,David Coulthard,1
https://www.formula1.com/en/results/1999/races/697/hungary/race-result,David Coulthard,1
https://www.formula1.com/en/results/1999/races/698/belgium/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1999/races/699/italy/race-result,Ralf Schumacher,1
https://www.formula1.com/en/results/1999/races/700/europe/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/1999/races/701/malaysia/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/1999/races/702/japan/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2000/races/47/australia/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2000/races/48/brazil/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2000/races/49/san-marino/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2000/races/50/great-britain/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2000/races/51/spain/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2000/races/52/europe/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2000/races/53/monaco/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2000/races/54/canada/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2000/races/55/france/race-result,David Coulthard,1
https://www.formula1.com/en/results/2000/races/56/austria/race-result,David Coulthard,1
https://www.formula1.com/en/results/2000/races/57/germany/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2000/races/58/hungary/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2000/races/59/belgium/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2000/races/60/italy/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2000/races/61/united-states/race-result,David Coulthard,1
https://www.formula1.com/en/results/2000/races/62/japan/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2000/races/63/malaysia/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2001/races/703/australia/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2001/races/704/malaysia/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2001/races/705/brazil/race-result,Ralf Schumacher,1
https://www.formula1.com/en/results/2001/races/706/san-marino/race-result,Ralf Schumacher,1
https://www.formula1.com/en/results/2001/races/707/spain/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2001/races/708/austria/race-result,David Coulthard,1
https://www.formula1.com/en/results/2001/races/709/monaco/race-result,David Coulthard,1
https://www.formula1.com/en/results/2001/races/710/canada/race-result,Ralf Schumacher,1
https://www.formula1.com/en/results/2001/races/711/europe/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2001/races/712/france/race-result,David Coulthard,1
https://www.formula1.com/en/results/2001/races/713/great-britain/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2001/races/714/germany/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2001/races/715/hungary/race-result,Mika Hakkinen,1
https://www.formula1.com/en/results/2001/races/716/belgium/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2001/races/717/italy/race-result,Ralf Schumacher,1
https://www.formula1.com/en/results/2001/races/718/united-states/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2001/races/719/japan/race-result,Ralf Schumacher,1
https://www.formula1.com/en/results/2002/races/720/australia/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2002/races/721/malaysia/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2002/races/722/brazil/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2002/races/723/san-marino/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2002/races/724/spain/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2002/races/725/austria/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2002/races/726/monaco/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2002/races/727/canada/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2002/races/728/europe/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2002/races/729/great-britain/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2002/races/730/france/race-result,David Coulthard,1
https://www.formula1.com/en/results/2002/races/731/germany/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2002/races/732/hungary/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2002/races/733/belgium/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2002/races/734/italy/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2002/races/735/united-states/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2002/races/736/japan/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2003/races/737/australia/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2003/races/738/malaysia/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2003/races/739/brazil/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2003/races/740/san-marino/race-result,Michael Schumacher,1
